*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised Aug 15, 2018):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean temperature, K      = 270             Volume, km^3    = 1.08321 x 10^12
  Mean effect. IR temp, K  = 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Tue Dec  7 17:33:42 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Nov-23 00:00:00.0000 TDB
Stop  time      : A.D. 2022-Nov-23 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2459619.500000000, A.D. 2022-Feb-09 00:00:00.0000, -1.128902268971981E+08,  8.721606142514178E+07,  3.780834687453870E+07, -1.966278622607085E+01, -2.101641061493519E+01, -9.111515547863553E+00,  4.922790833229144E+02,  1.475815564113633E+08,  2.864619401345347E-01,
2459620.500000000, A.D. 2022-Feb-10 00:00:00.0000, -1.145715520909607E+08,  8.538698672161068E+07,  3.701536527876050E+07, -1.925589367929715E+01, -2.132213422796649E+01, -9.244033875928046E+00,  4.923626983063302E+02,  1.476066235527672E+08,  2.938455058800361E-01,
2459621.500000000, A.D. 2022-Feb-11 00:00:00.0000, -1.162174948517239E+08,  8.353179501602967E+07,  3.621106528300633E+07, -1.884377610867787E+01, -2.162096954157878E+01, -9.373515386792603E+00,  4.924484827928238E+02,  1.476323410948313E+08,  3.015130639385165E-01,
2459622.500000000, A.D. 2022-Feb-12 00:00:00.0000, -1.178276108046577E+08,  8.165108174714075E+07,  3.539570927592646E+07, -1.842659585819661E+01, -2.191291050694327E+01, -9.499960340586492E+00,  4.925365147064134E+02,  1.476587323985888E+08,  3.094370581655467E-01,
2459623.500000000, A.D. 2022-Feb-13 00:00:00.0000, -1.194014692683035E+08,  7.974544266873832E+07,  3.456955949145592E+07, -1.800450736774151E+01, -2.219795628978373E+01, -9.623372273549172E+00,  4.926268636201530E+02,  1.476858183215164E+08,  3.175866356323299E-01,
2459624.500000000, A.D. 2022-Feb-14 00:00:00.0000, -1.209386524875649E+08,  7.781547330706817E+07,  3.373287767416458E+07, -1.757765484948368E+01, -2.247611320626574E+01, -9.743759127377919E+00,  4.927195893583492E+02,  1.477136167984901E+08,  3.259243829535768E-01,
2459625.500000000, A.D. 2022-Feb-15 00:00:00.0000, -1.224387545781708E+08,  7.586176831434855E+07,  3.288592467100183E+07, -1.714616806018245E+01, -2.274739505072417E+01, -9.861133743546143E+00,  4.928147395629137E+02,  1.477421421121957E+08,  3.344025463317162E-01,
2459626.500000000, A.D. 2022-Feb-16 00:00:00.0000, -1.239013800567034E+08,  7.388492089022173E+07,  3.202896002373259E+07, -1.671015712738508E+01, -2.301182110287801E+01, -9.975513291295075E+00,  4.929123462060952E+02,  1.477714038476722E+08,  3.429596632270820E-01,
2459627.500000000, A.D. 2022-Feb-17 00:00:00.0000, -1.253261419291059E+08,  7.188552248908852E+07,  3.116224166736611E+07, -1.626970774562129E+01, -2.326941149358117E+01, -1.008691736126394E+01,  4.930124213109719E+02,  1.478014056093479E+08,  3.515185944170683E-01,
2459628.500000000, A.D. 2022-Feb-18 00:00:00.0000, -1.267126594338763E+08,  6.986416303453749E+07,  3.028602585175451E+07, -1.582487823123001E+01, -2.352018020402424E+01, -1.019536473651364E+01,  4.931149524126872E+02,  1.478321436603525E+08,  3.599868081796253E-01,
2459629.500000000, A.D. 2022-Feb-19 00:00:00.0000, -1.280605556587567E+08,  6.782143180884716E+07,  2.940056738746772E+07, -1.537569970814053E+01, -2.376412664923430E+01, -1.030086920440876E+01,  4.932198984843081E+02,  1.478636057011212E+08,  3.682593412821305E-01,
2459630.500000000, A.D. 2022-Feb-20 00:00:00.0000, -1.293694553338012E+08,  6.575791908006614E+07,  2.850612027198218E+07, -1.492218003295177E+01, -2.400122727809868E+01, -1.040343506577049E+01,  4.933271870838959E+02,  1.478957700141070E+08,  3.762242209394372E-01,
2459631.500000000, A.D. 2022-Feb-21 00:00:00.0000, -1.306389831178576E+08,  6.367421840069156E+07,  2.760293868996360E+07, -1.446431117225488E+01, -2.423142864200004E+01, -1.050305308220330E+01,  4.934367133270578E+02,  1.479286051557600E+08,  3.837695433340623E-01,
2459632.500000000, A.D. 2022-Feb-22 00:00:00.0000, -1.318687626374162E+08,  6.157092940418262E+07,  2.669127832335230E+07, -1.400207904455426E+01, -2.445464290736397E+01, -1.059969742583650E+01,  4.935483410133801E+02,  1.479620702942234E+08,  3.907911781144997E-01,
2459633.500000000, A.D. 2022-Feb-23 00:00:00.0000, -1.330584164404657E+08,  5.944866087083789E+07,  2.577139787185818E+07, -1.353547469024884E+01, -2.467074610725897E+01, -1.069332387302890E+01,  4.936619059643608E+02,  1.479961162100206E+08,  3.972003231871589E-01,
2459634.500000000, A.D. 2022-Feb-24 00:00:00.0000, -1.342075669440307E+08,  5.730803383069033E+07,  2.484356067542724E+07, -1.306450602821135E+01, -2.487957900464684E+01, -1.078386924294254E+01,  4.937772214808969E+02,  1.480306869321685E+08,  4.029306589291791E-01,
2459635.500000000, A.D. 2022-Feb-25 00:00:00.0000, -1.353158384133262E+08,  5.514968448042840E+07,  2.390803633125914E+07, -1.258920996480001E+01, -2.508095057641702E+01, -1.087125210766971E+01,  4.938940858161335E+02,  1.480657219784816E+08,  4.079451977550258E-01,
2459636.500000000, A.D. 2022-Feb-26 00:00:00.0000, -1.363828599961397E+08,  5.297426666740090E+07,  2.296510218470921E+07, -1.210966462944983E+01, -2.527464469946103E+01, -1.095537508208158E+01,  4.940122915693766E+02,  1.481011591717961E+08,  4.122426835482072E-01,
2459637.500000000, A.D. 2022-Feb-27 00:00:00.0000, -1.374082697856763E+08,  5.078245362114427E+07,  2.201504453322035E+07, -1.162600065036308E+01, -2.546043105015074E+01, -1.103612928378627E+01,  4.941316367482685E+02,  1.481369379563265E+08,  4.158624993055145E-01,
2459638.500000000, A.D. 2022-Feb-28 00:00:00.0000, -1.383917197298377E+08,  4.857493853720059E+07,  2.105815933222866E+07, -1.113840893063831E+01, -2.563808075169601E+01, -1.111340143570505E+01,  4.942519367859869E+02,  1.481730030003316E+08,  4.188859699601505E-01,
2459639.500000000, A.D. 2022-Mar-01 00:00:00.0000, -1.393328809343753E+08,  4.635243363953601E+07,  2.009475218051799E+07, -1.064714139824656E+01, -2.580738553538161E+01, -1.118708328880512E+01,  4.943730361171340E+02,  1.482093076664784E+08,  4.214316493796264E-01,
2459640.500000000, A.D. 2022-Mar-02 00:00:00.0000, -1.402314486214565E+08,  4.411566755996101E+07,  1.912513744411543E+07, -1.015250202463067E+01, -2.596817674481661E+01, -1.125708176888615E+01,  4.944948173687930E+02,  1.482458167672515E+08,  4.236435061273791E-01,
2459641.500000000, A.D. 2022-Mar-03 00:00:00.0000, -1.410871458902136E+08,  4.186538126689315E+07,  1.814963656345961E+07, -9.654828471194245E+00, -2.612033905658895E+01, -1.132332727954934E+01,  4.946172062899959E+02,  1.482825080427709E+08,  4.256737066021261E-01,
2459642.500000000, A.D. 2022-Mar-04 00:00:00.0000, -1.418997256282061E+08,  3.960232319364540E+07,  1.716857581206441E+07, -9.154468620893649E+00, -2.626381484476892E+01, -1.138577779555606E+01,  4.947401714474103E+02,  1.483193720695605E+08,  4.276643815897399E-01,
2459643.500000000, A.D. 2022-Mar-05 00:00:00.0000, -1.426689704057544E+08,  3.732724443276726E+07,  1.618228392167682E+07, -8.651758443671685E+00, -2.639859851354515E+01, -1.144441788225818E+01,  4.948637191403815E+02,  1.483564107361166E+08,  4.297334382450596E-01,
2459644.500000000, A.D. 2022-Mar-06 00:00:00.0000, -1.433946907215123E+08,  3.504089475461973E+07,  1.519108997938289E+07, -8.147006631881272E+00, -2.652472381871006E+01, -1.149925368932747E+01,  4.949878852289876E+02,  1.483936347930201E+08,  4.319676053291319E-01,
2459645.500000000, A.D. 2022-Mar-07 00:00:00.0000, -1.440767223024154E+08,  3.274401985084284E+07,  1.419532185270155E+07, -7.640488112103772E+00, -2.664224901026677E+01, -1.155030613687037E+01,  4.951127260481959E+02,  1.484310611290693E+08,  4.344228217369450E-01,
2459646.500000000, A.D. 2022-Mar-08 00:00:00.0000, -1.447149231896735E+08,  3.043735979778016E+07,  1.319530520035843E+07, -7.132445159092561E+00, -2.675124400360842E+01, -1.159760448039881E+01,  4.952383102368808E+02,  1.484687103216811E+08,  4.371297071556522E-01,
2459647.500000000, A.D. 2022-Mar-09 00:00:00.0000, -1.453091711410064E+08,  2.812164845290561E+07,  1.219136297034836E+07, -6.623093040898302E+00, -2.685178180144856E+01, -1.164118160632457E+01,  4.953647125123083E+02,  1.485066047705283E+08,  4.401011102690026E-01,
2459648.500000000, A.D. 2022-Mar-10 00:00:00.0000, -1.458593616005633E+08,  2.579761339333331E+07,  1.118381521256526E+07, -6.112627047151372E+00, -2.694393444561819E+01, -1.168107145457872E+01,  4.954920096126480E+02,  1.485447674811354E+08,  4.433392785245349E-01,
2459649.500000000, A.D. 2022-Mar-11 00:00:00.0000, -1.463654062495804E+08,  2.346597603824520E+07,  1.017297902991129E+07, -5.601228608948896E+00, -2.702777260605184E+01, -1.171730831473118E+01,  4.956202780654131E+02,  1.485832213958737E+08,  4.468411985439875E-01,
2459650.500000000, A.D. 2022-Mar-12 00:00:00.0000, -1.468272319965729E+08,  2.112745169645282E+07,  9.159168528327517E+06, -5.089069207065331E+00, -2.710336750003601E+01, -1.174992745555798E+01,  4.957495931513761E+02,  1.486219890833510E+08,  4.506015031567132E-01,
2459651.500000000, A.D. 2022-Mar-13 00:00:00.0000, -1.472447801870948E+08,  1.878274939493884E+07,  8.142694676491262E+06, -4.576311494881306E+00, -2.717079383290438E+01, -1.177896648660055E+01,  4.958800283390762E+02,  1.486610925688813E+08,  4.546128367121660E-01,
2459652.500000000, A.D. 2022-Mar-14 00:00:00.0000, -1.476180057847307E+08,  1.643257145329911E+07,  7.123865037687699E+06, -4.063107520191531E+00, -2.723013254104890E+01, -1.180446685623381E+01,  4.960116544719065E+02,  1.487005530907795E+08,  4.588638079153757E-01,
2459653.500000000, A.D. 2022-Mar-15 00:00:00.0000, -1.479468762806083E+08,  1.407761287247026E+07,  6.102983388205751E+06, -3.549594294011936E+00, -2.728147214912594E+01, -1.182647487536203E+01,  4.961445380516888E+02,  1.487403905857903E+08,  4.633348371567297E-01,
2459654.500000000, A.D. 2022-Mar-16 00:00:00.0000, -1.482313701293045E+08,  1.171856070876453E+07,  5.080349290979648E+06, -3.035887430598042E+00, -2.732490756211053E+01, -1.184504162065192E+01,  4.962787380898067E+02,  1.487806227450814E+08,  4.679925059065455E-01,
2459655.500000000, A.D. 2022-Mar-17 00:00:00.0000, -1.484714746000430E+08,  9.356093700579671E+06,  4.056257748592233E+06, -2.522074276013586E+00, -2.736053529138439E+01, -1.186022110326959E+01,  4.964143012403822E+02,  1.488212635552066E+08,  4.727835222962519E-01,
2459656.500000000, A.D. 2022-Mar-18 00:00:00.0000, -1.486671830890015E+08,  6.990882479222859E+06,  3.030999104467062E+06, -2.008208729869384E+00, -2.738844472381349E+01, -1.187206632853758E+01,  4.965512553392630E+02,  1.488623213611433E+08,  4.776300242496394E-01,
2459657.500000000, A.D. 2022-Mar-19 00:00:00.0000, -1.488184921532847E+08,  4.623590681937651E+06,  2.004859371936121E+06, -1.494310422210210E+00, -2.740870622434227E+01, -1.188062342328821E+01,  4.966896020324162E+02,  1.489037966563399E+08,  4.824283029572073E-01,
2459658.500000000, A.D. 2022-Mar-20 00:00:00.0000, -1.489253987455605E+08,  2.254877151969526E+06,  9.781211222945519E+05, -9.803704426549820E-01, -2.742135837308829E+01, -1.188592479811274E+01,  4.968293097476888E+02,  1.489456799757030E+08,  4.870526659659082E-01,
2459659.500000000, A.D. 2022-Mar-21 00:00:00.0000, -1.489878982532011E+08, -1.146008424533002E+05, -4.893505288989568E+04, -4.663641199324503E-01, -2.742639774621141E+01, -1.188798300238044E+01,  4.969703085885564E+02,  1.489879503647818E+08,  4.913648200028888E-01,
2459660.500000000, A.D. 2022-Mar-22 00:00:00.0000, -1.490059838845807E+08, -2.484183737467597E+06, -1.076028643957403E+06,  4.773109769563969E-02, -2.742377449346796E+01, -1.188678705164449E+01,  4.971124885644847E+02,  1.490305748492438E+08,  4.952272301805987E-01,
2459661.500000000, A.D. 2022-Mar-23 00:00:00.0000, -1.489796476842771E+08, -4.853205736705508E+06, -2.102877158571795E+06,  5.619165470268472E-01, -2.741339529404338E+01, -1.188230233254914E+01,  4.972557018879816E+02,  1.490735091235132E+08,  4.985174140121053E-01,
2459662.500000000, A.D. 2022-Mar-24 00:00:00.0000, -1.489088830980194E+08, -7.220991427628201E+06, -3.129194205511964E+06,  1.076156178298856E+00, -2.739513288880639E+01, -1.187447402398548E+01,  4.973997691331531E+02,  1.491166993970605E+08,  5.011399850640836E-01,
2459663.500000000, A.D. 2022-Mar-25 00:00:00.0000, -1.487936887056740E+08, -9.586853417028984E+06, -4.154687990284364E+06,  1.590365947558728E+00, -2.736883964572622E+01, -1.186323298393308E+01,  4.975444882867506E+02,  1.491600851078372E+08,  5.030345061725956E-01,
2459664.500000000, A.D. 2022-Mar-26 00:00:00.0000, -1.486340726053768E+08, -1.195009120904888E+07, -5.179060376264141E+06,  2.104409279545685E+00, -2.733436233889682E+01, -1.184850273995070E+01,  4.976896454142124E+02,  1.492036021198752E+08,  5.041789302223599E-01,
2459665.500000000, A.D. 2022-Mar-27 00:00:00.0000, -1.484300569587800E+08, -1.430999133912177E+07, -6.202006558405397E+06,  2.618097665313064E+00, -2.729155622426014E+01, -1.183020655308154E+01,  4.978350257834239E+02,  1.492471860581060E+08,  5.045895218046725E-01,
2459666.500000000, A.D. 2022-Mar-28 00:00:00.0000, -1.481816823060513E+08, -1.666582866154075E+07, -7.223215330922763E+06,  3.131195236746626E+00, -2.724029759902611E+01, -1.180827405595353E+01,  4.979804245818510E+02,  1.492907755212767E+08,  5.043182379805510E-01,
2459667.500000000, A.D. 2022-Mar-29 00:00:00.0000, -1.478890113381111E+08, -1.901686864511204E+07, -8.242369902347374E+06,  3.643426706365437E+00, -2.718049451989170E+01, -1.178264725230904E+01,  4.981256565687723E+02,  1.493343149756161E+08,  5.034479690846503E-01,
2459668.500000000, A.D. 2022-Mar-30 00:00:00.0000, -1.475521318440358E+08, -2.136237049625203E+07, -9.259149191241855E+06,  4.154488492232303E+00, -2.711209509561683E+01, -1.175328556978599E+01,  4.982705640370028E+02,  1.493777571416995E+08,  5.020855355229837E-01,
2459669.500000000, A.D. 2022-Mar-31 00:00:00.0000, -1.471711585739234E+08, -2.370159085592310E+07, -1.027322949744410E+07,  4.664062551547396E+00, -2.703509227127502E+01, -1.172016938457130E+01,  4.984150224274173E+02,  1.494210646776406E+08,  5.003524529243740E-01,
2459670.500000000, A.D. 2022-Apr-01 00:00:00.0000, -1.467462338370444E+08, -2.603378771650955E+07, -1.128428638698706E+07,  5.171831493126373E+00, -2.694952399078657E+01, -1.168330134371177E+01,  4.985589430408258E+02,  1.494642109920911E+08,  4.983742314931945E-01,
2459671.500000000, A.D. 2022-Apr-02 00:00:00.0000, -1.462775268219038E+08, -2.835822413700594E+07, -1.229199658129642E+07,  5.677492614894005E+00, -2.685546841586856E+01, -1.164270513121340E+01,  4.987022726442756E+02,  1.495071801262136E+08,  4.962698513372212E-01,
2459672.500000000, A.D. 2022-Apr-03 00:00:00.0000, -1.457652318410582E+08, -3.067417136263164E+07, -1.329603963740569E+07,  6.180768392717213E+00, -2.675303519738715E+01, -1.159842197283898E+01,  4.988449903090959E+02,  1.495499658057500E+08,  4.941433873216092E-01,
2459673.500000000, A.D. 2022-Apr-04 00:00:00.0000, -1.452095658837558E+08, -3.298091109316536E+07, -1.429609926018825E+07,  6.681411877162836E+00, -2.664235490334495E+01, -1.155050580416444E+01,  4.989871023314149E+02,  1.495925699182324E+08,  4.920792371462317E-01,
2459674.500000000, A.D. 2022-Apr-05 00:00:00.0000, -1.446107659288124E+08, -3.527773684570584E+07, -1.529186418251022E+07,  7.179206969134571E+00, -2.652356900278530E+01, -1.149901829755594E+01,  4.991286363536753E+02,  1.496350007506565E+08,  4.901413077933671E-01,
2459675.500000000, A.D. 2022-Apr-06 00:00:00.0000, -1.439690864115037E+08, -3.756395454535992E+07, -1.628302864776922E+07,  7.673964872561084E+00, -2.639682223575260E+01, -1.144402476793636E+01,  4.992696357444960E+02,  1.496772713046071E+08,  4.883754310465162E-01,
2459676.500000000, A.D. 2022-Apr-07 00:00:00.0000, -1.432847970930543E+08, -3.983888259314764E+07, -1.726929259895856E+07,  8.165518656449978E+00, -2.626225819272751E+01, -1.138559152630910E+01,  4.994101549813395E+02,  1.497193979120167E+08,  4.868136622143202E-01,
2459677.500000000, A.D. 2022-Apr-08 00:00:00.0000, -1.425581814131249E+08, -4.210185168916695E+07, -1.825036170648898E+07,  8.653717791192420E+00, -2.612001798935058E+01, -1.132378477631512E+01,  4.995502563707448E+02,  1.497613992519157E+08,  4.854790429882400E-01,
2459678.500000000, A.D. 2022-Apr-09 00:00:00.0000, -1.417895352628402E+08, -4.435220465063874E+07, -1.922594735947811E+07,  9.138424067179164E+00, -2.597024132387391E+01, -1.125867081292550E+01,  4.996900080647800E+02,  1.498032957557802E+08,  4.843896692909826E-01,
2459679.500000000, A.D. 2022-Apr-10 00:00:00.0000, -1.409791660170027E+08, -4.658929638928679E+07, -2.019576671574557E+07,  9.619509786615199E+00, -2.581306893267879E+01, -1.119031710402955E+01,  4.998294830464272E+02,  1.498451093033578E+08,  4.835612323773795E-01,
2459680.500000000, A.D. 2022-Apr-11 00:00:00.0000, -1.401273916059899E+08, -4.881249412217778E+07, -2.115954286534952E+07,  1.009685870298898E+01, -2.564864534898153E+01, -1.111879374616572E+01,  4.999687585539286E+02,  1.498868630500908E+08,  4.830074383081805E-01,
2459681.500000000, A.D. 2022-Apr-12 00:00:00.0000, -1.392345393819547E+08, -5.102117779114316E+07, -2.211700511508042E+07,  1.057036983236086E+01, -2.547712075862530E+01, -1.104417470077472E+01,  5.001079152644274E+02,  1.499285811823784E+08,  4.827378536144915E-01,
2459682.500000000, A.D. 2022-Apr-13 00:00:00.0000, -1.383009445414164E+08, -5.321474055473195E+07, -2.306788934503831E+07,  1.103996380301930E+01, -2.529865058045938E+01, -1.096653809605192E+01,  5.002470354497603E+02,  1.499702883646968E+08,  4.827529069302235E-01,
2459683.500000000, A.D. 2022-Apr-14 00:00:00.0000, -1.373269479257749E+08, -5.539258909249083E+07, -2.401193832133978E+07,  1.150559063376116E+01, -2.511339130427248E+01, -1.088596476834238E+01,  5.003861992943412E+02,  1.500120086357284E+08,  4.830362226557937E-01,
2459684.500000000, A.D. 2022-Apr-15 00:00:00.0000, -1.363128931653922E+08, -5.755414334377392E+07, -2.494890177827531E+07,  1.196723665853829E+01, -2.492149143772462E+01, -1.080253428078504E+01,  5.005254787361013E+02,  1.500537635619225E+08,  4.835453868836607E-01,
2459685.500000000, A.D. 2022-Apr-16 00:00:00.0000, -1.352591233860243E+08, -5.969883524766703E+07, -2.587853603467850E+07,  1.242492706478691E+01, -2.472307760146839E+01, -1.071631815048643E+01,  5.006649287002381E+02,  1.500955696094391E+08,  4.842036259467017E-01,
2459686.500000000, A.D. 2022-Apr-17 00:00:00.0000, -1.341659780299158E+08, -6.182610614421346E+07, -2.680060292898968E+07,  1.287872010161390E+01, -2.451823805283160E+01, -1.062737110600134E+01,  5.008045765076818E+02,  1.501374349688870E+08,  4.848961441424766E-01,
2459687.500000000, A.D. 2022-Apr-18 00:00:00.0000, -1.330337906320738E+08, -6.393540280908097E+07, -2.771486799042926E+07,  1.332869065132046E+01, -2.430700851693894E+01, -1.053572263384823E+01,  5.009444113645787E+02,  1.501793564043502E+08,  4.854748537567759E-01,
2459688.500000000, A.D. 2022-Apr-19 00:00:00.0000, -1.318628884309174E+08, -6.602617258423048E+07, -2.862109800651383E+07,  1.377490490666859E+01, -2.408936638485101E+01, -1.044137199558898E+01,  5.010843766387503E+02,  1.502213169379287E+08,  4.857728996928576E-01,
2459689.500000000, A.D. 2022-Apr-20 00:00:00.0000, -1.306535943310553E+08, -6.809785853019977E+07, -2.951905840891369E+07,  1.421739263359154E+01, -2.386523734218268E+01, -1.034428928271155E+01,  5.012243674512703E+02,  1.502632851277115E+08,  4.856261873686298E-01,
2459690.500000000, A.D. 2022-Apr-21 00:00:00.0000, -1.294062310538393E+08, -7.014989567836787E+07, -3.040851103197554E+07,  1.465612563679277E+01, -2.363451360015763E+01, -1.024442279793741E+01,  5.013642347360941E+02,  1.503052162848226E+08,  4.848955240536277E-01,
2459691.500000000, A.D. 2022-Apr-22 00:00:00.0000, -1.281211266410578E+08, -7.218170916634072E+07, -3.128921270492983E+07,  1.509100857436200E+01, -2.339707804459702E+01, -1.014171041425944E+01,  5.015037949376438E+02,  1.503470553806842E+08,  4.834826742676516E-01,
2459692.500000000, A.D. 2022-Apr-23 00:00:00.0000, -1.267986201752791E+08, -7.419271444964269E+07, -3.216091486760804E+07,  1.552188275961126E+01, -2.315282702931424E+01, -1.003609131641512E+01,  5.016428429893508E+02,  1.503887409378855E+08,  4.813368741971460E-01,
2459693.500000000, A.D. 2022-Apr-24 00:00:00.0000, -1.254390667481843E+08, -7.618231922895157E+07, -3.302336410800976E+07,  1.594853885133247E+01, -2.290168676788133E+01, -9.927515259760042E+00,  5.017811658547088E+02,  1.504302090896888E+08,  4.784526610067730E-01,
2459694.500000000, A.D. 2022-Apr-25 00:00:00.0000, -1.240428411508390E+08, -7.814992645945485E+07, -3.387630334719274E+07,  1.637073288255005E+01, -2.264362207292397E+01, -9.815948266123046E+00,  5.019185545971138E+02,  1.504713971984759E+08,  4.748624903842047E-01,
2459695.500000000, A.D. 2022-Apr-26 00:00:00.0000, -1.226103401912883E+08, -8.009493783470285E+07, -3.471947337466136E+07,  1.678820152340872E+01, -2.237863898428150E+01, -9.701375194249206E+00,  5.020548140146480E+02,  1.505122467441842E+08,  4.706277234766599E-01,
2459696.500000000, A.D. 2022-Apr-27 00:00:00.0000, -1.211419837963281E+08, -8.201675731969117E+07, -3.555261450831322E+07,  1.720067485218070E+01, -2.210678365354405E+01, -9.583800230673621E+00,  5.021897697240867E+02,  1.505527054480379E+08,  4.658301604077326E-01,
2459697.500000000, A.D. 2022-Apr-28 00:00:00.0000, -1.196382151213241E+08, -8.391479449368392E+07, -3.637546824064334E+07,  1.760788662597557E+01, -2.182813926941928E+01, -9.463246194429518E+00,  5.023232729749435E+02,  1.505927287157633E+08,  4.605647628063740E-01,
2459698.500000000, A.D. 2022-Apr-29 00:00:00.0000, -1.180994998600684E+08, -8.578846757499769E+07, -3.718777879144924E+07,  1.800958261784087E+01, -2.154282183558025E+01, -9.339753107963316E+00,  5.024552035137202E+02,  1.506322804962684E+08,  4.549333315539151E-01,
2459699.500000000, A.D. 2022-Apr-30 00:00:00.0000, -1.165263249044587E+08, -8.763720603844143E+07, -3.798929450994784E+07,  1.840552734254105E+01, -2.125097496676863E+01, -9.213376142850970E+00,  5.025854707180537E+02,  1.506713336216523E+08,  4.490387827668182E-01,
2459700.500000000, A.D. 2022-May-01 00:00:00.0000, -1.149191964969111E+08, -8.946045274240321E+07, -3.877976907286374E+07,  1.879550901431471E+01, -2.095276377004113E+01, -9.084182960452132E+00,  5.027140131586115E+02,  1.507098696758645E+08,  4.429799917057202E-01,
2459701.500000000, A.D. 2022-May-02 00:00:00.0000, -1.132786380454584E+08, -9.125766549918699E+07, -3.955896243114096E+07,  1.917934233052644E+01, -2.064836816790064E+01, -8.952250593103276E+00,  5.028407967959591E+02,  1.507478784541391E+08,  4.368475571446350E-01,
2459702.500000000, A.D. 2022-May-03 00:00:00.0000, -1.116051878026109E+08, -9.302831806904332E+07, -4.032664147888608E+07,  1.955686883258191E+01, -2.033797637440570E+01, -8.817662202484955E+00,  5.029658121506212E+02,  1.507853571146010E+08,  4.307209911619295E-01,
2459703.500000000, A.D. 2022-May-04 00:00:00.0000, -1.098993966122204E+08, -9.477190062807685E+07, -4.108258045291138E+07,  1.992795504893396E+01, -2.002177937779291E+01, -8.680504160603684E+00,  5.030890709142931E+02,  1.508223091623322E+08,  4.246676827966491E-01,
2459704.500000000, A.D. 2022-May-05 00:00:00.0000, -1.081618258889774E+08, -9.648791982894753E+07, -4.182656110901426E+07,  2.029248911661054E+01, -1.969996711901966E+01, -8.540863856751850E+00,  5.032106025217478E+02,  1.508587434216558E+08,  4.187436268092877E-01,
2459705.500000000, A.D. 2022-May-06 00:00:00.0000, -1.063930459198647E+08, -9.817589861731926E+07, -4.255837274942371E+07,  2.065037688639046E+01, -1.937272667330899E+01, -8.398828467135939E+00,  5.033304511448059E+02,  1.508946731349503E+08,  4.129955335843727E-01,
2459706.500000000, A.D. 2022-May-07 00:00:00.0000, -1.045936344860185E+08, -9.983537597454578E+07, -4.327781218708578E+07,  2.100153856966040E+01, -1.904024230591041E+01, -8.254484709299398E+00,  5.034486734179157E+02,  1.509301152807962E+08,  4.074636747858731E-01,
2459707.500000000, A.D. 2022-May-08 00:00:00.0000, -1.027641757171136E+08, -1.014659067293246E+08, -4.398468372559957E+07,  2.134590684398998E+01, -1.870269690426963E+01, -8.107919406530998E+00,  5.035653369981277E+02,  1.509650901422670E+08,  4.021846946881858E-01,
