*******************************************************************************
 Revised: September 30, 2021           Uranus                               799
 
 PHYSICAL DATA:
  Mass x10^24 (kg)      = 86.813          Density (g/cm^3)       =  1.271
  Equat. radius (1 bar) = 25559+-4 km     Polar radius (km)      = 24973+-20
  Vol. Mean Radius (km) = 25362+-12       Flattening             =  0.02293
  Geometric Albedo      = 0.51
  Sid. rot. period (III)= 17.24+-0.01 h   Sid. rot. rate (rad/s) = -0.000101237
  Mean solar day, h     =~17.24           Rocky core mass (Mc/M) =  0.0012        
  GM (km^3/s^2)         = 5793951.256     GM 1-sigma (km^3/s^2)  = +-4.3 
  Equ. grav, ge (m/s^2) =  8.87           Pol. grav, gp (m/s^2)  =   9.19+-0.02
  Visual magnitude V(1,0)= -7.11
  Vis. mag. (opposition)=  +5.52          Obliquity to orbit     = 97.77 deg
  Sidereal orbit period = 84.0120465 y    Sidereal orbit period  = 30685.4 d
  Mean daily motion     = 0.01176904 dg/d Mean orbit velocity    =  6.8 km/s
  Atmos. temp. (1 bar)  =  76+-2 K        Escape speed, km/s     =  21.3           
  Aroche(ice)/Rp        =  2.20           Hill's sphere rad., Rp = 2700
                                 Perihelion   Aphelion    Mean
  Solar Constant (W/m^2)         4.09         3.39        3.71
  Maximum Planetary IR (W/m^2)   0.72         0.55        0.63
  Minimum Planetary IR (W/m^2)   0.72         0.55        0.63
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Tue Dec  7 17:41:48 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Uranus (799)                    {source: ura116}
Center body name: Sun (10)                        {source: ura116}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2021-Nov-23 00:00:00.0000 TDB
Stop  time      : A.D. 2022-Nov-23 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2459623.500000000, A.D. 2022-Feb-13 00:00:00.0000,  2.136312984834860E+09,  1.873848791427307E+09,  7.904707530578259E+08, -4.742230324389398E+00,  4.214995881408680E+00,  1.912686590953823E+00,  9.838719651296497E+03,  2.949573947835079E+09, -2.443405331254964E-01,
2459624.500000000, A.D. 2022-Feb-14 00:00:00.0000,  2.135903202999833E+09,  1.874212934094844E+09,  7.906359921355108E+08, -4.743443630235039E+00,  4.214207436942614E+00,  1.912366144262583E+00,  9.838649204133540E+03,  2.949552828306938E+09, -2.445214227304516E-01,
2459625.500000000, A.D. 2022-Feb-15 00:00:00.0000,  2.135493329772746E+09,  1.874577003187188E+09,  7.908012123160963E+08, -4.744313874953027E+00,  4.213327363354867E+00,  1.912101416050591E+00,  9.838578733612410E+03,  2.949531701776192E+09, -2.444970955042570E-01,
2459626.500000000, A.D. 2022-Feb-16 00:00:00.0000,  2.135083376788702E+09,  1.874941001469944E+09,  7.909663943037097E+08, -4.745416665951762E+00,  4.212565516703345E+00,  1.911597496588403E+00,  9.838508256456018E+03,  2.949510573256244E+09, -2.446300949282728E-01,
2459627.500000000, A.D. 2022-Feb-17 00:00:00.0000,  2.134673321153995E+09,  1.875304931300754E+09,  7.911315482291169E+08, -4.746557568174022E+00,  4.211713559095601E+00,  1.911445933652328E+00,  9.838437731461721E+03,  2.949489430394853E+09, -2.447533506031863E-01,
2459628.500000000, A.D. 2022-Feb-18 00:00:00.0000,  2.134263180039312E+09,  1.875668784735586E+09,  7.912966886830058E+08, -4.747455938274070E+00,  4.210832631090511E+00,  1.911205993312715E+00,  9.838367196321913E+03,  2.949468284491915E+09, -2.447431335101563E-01,
2459629.500000000, A.D. 2022-Feb-19 00:00:00.0000,  2.133852956746694E+09,  1.876032563253647E+09,  7.914618075764549E+08, -4.748414593954086E+00,  4.209945750230344E+00,  1.911035433936254E+00,  9.838296654920185E+03,  2.949447136711700E+09, -2.447616830738177E-01,
2459630.500000000, A.D. 2022-Feb-20 00:00:00.0000,  2.133442665344393E+09,  1.876396262149030E+09,  7.916269104706205E+08, -4.749054204877366E+00,  4.209030167076777E+00,  1.910705691081274E+00,  9.838226136202646E+03,  2.949425995732034E+09, -2.446104245157807E-01,
2459631.500000000, A.D. 2022-Feb-21 00:00:00.0000,  2.133032310740233E+09,  1.876759888591114E+09,  7.917919675910208E+08, -4.749987636375133E+00,  4.208263364923496E+00,  1.910079720022425E+00,  9.838155640551575E+03,  2.949404861667521E+09, -2.446566253737960E-01,
2459632.500000000, A.D. 2022-Feb-22 00:00:00.0000,  2.132621864458199E+09,  1.877123447189587E+09,  7.919569851675107E+08, -4.751009013413104E+00,  4.207419952900770E+00,  1.909801442017271E+00,  9.838085114624810E+03,  2.949383718526583E+09, -2.447217897274596E-01,
2459633.500000000, A.D. 2022-Feb-23 00:00:00.0000,  2.132211343166101E+09,  1.877486931640655E+09,  7.921219723583865E+08, -4.751835306371335E+00,  4.206596243466969E+00,  1.909291463807081E+00,  9.838014593456670E+03,  2.949362576812246E+09, -2.446955667167756E-01,
2459634.500000000, A.D. 2022-Feb-24 00:00:00.0000,  2.131800737125230E+09,  1.877850349150068E+09,  7.922869112532696E+08, -4.752967100594370E+00,  4.205837636700343E+00,  1.908793587252539E+00,  9.837944052817928E+03,  2.949341429260768E+09, -2.448454802160508E-01,
2459635.500000000, A.D. 2022-Feb-25 00:00:00.0000,  2.131390035346616E+09,  1.878213697818490E+09,  7.924518174516094E+08, -4.753989753399387E+00,  4.205014077546518E+00,  1.908444298730243E+00,  9.837873476173356E+03,  2.949320270915015E+09, -2.449178553639649E-01,
2459636.500000000, A.D. 2022-Feb-26 00:00:00.0000,  2.130979240677726E+09,  1.878576977805589E+09,  7.926166880131525E+08, -4.755190763473771E+00,  4.204239182839601E+00,  1.908063142063777E+00,  9.837802868118639E+03,  2.949299103152737E+09, -2.450965978320515E-01,
2459637.500000000, A.D. 2022-Feb-27 00:00:00.0000,  2.130568343383160E+09,  1.878940185954023E+09,  7.927815422574507E+08, -4.756232476794859E+00,  4.203331858095760E+00,  1.908025959826410E+00,  9.837732215831826E+03,  2.949277922130009E+09, -2.451520208487099E-01,
2459638.500000000, A.D. 2022-Feb-28 00:00:00.0000,  2.130157375126981E+09,  1.879303314121519E+09,  7.929463838579922E+08, -4.756950894994436E+00,  4.202444852119614E+00,  1.907657406208115E+00,  9.837661581631408E+03,  2.949256746529447E+09, -2.450500293152851E-01,
2459639.500000000, A.D. 2022-Mar-01 00:00:00.0000,  2.129746329338605E+09,  1.879666371405706E+09,  7.931111852995135E+08, -4.758018218864135E+00,  4.201645196042634E+00,  1.907257729971610E+00,  9.837590944343156E+03,  2.949235570003176E+09, -2.451527526104673E-01,
2459640.500000000, A.D. 2022-Mar-02 00:00:00.0000,  2.129335196191675E+09,  1.880029355512158E+09,  7.932759627411864E+08, -4.758907784306540E+00,  4.200762774522803E+00,  1.907007420774147E+00,  9.837520289919681E+03,  2.949214388339894E+09, -2.451396426445089E-01,
2459641.500000000, A.D. 2022-Mar-03 00:00:00.0000,  2.128923988861156E+09,  1.880392265686653E+09,  7.934407083085955E+08, -4.759838523893397E+00,  4.199948834947723E+00,  1.906544745378333E+00,  9.837449641432133E+03,  2.949193208456158E+09, -2.451697283984494E-01,
2459642.500000000, A.D. 2022-Mar-04 00:00:00.0000,  2.128512694837325E+09,  1.880755104867894E+09,  7.936054214438838E+08, -4.760798697722668E+00,  4.199091331962201E+00,  1.906265493481655E+00,  9.837378974509400E+03,  2.949172023045692E+09, -2.451994564182877E-01,
2459643.500000000, A.D. 2022-Mar-05 00:00:00.0000,  2.128101325684718E+09,  1.881117870437610E+09,  7.937701021458941E+08, -4.761686987208548E+00,  4.198283872024419E+00,  1.905745832884604E+00,  9.837308311430503E+03,  2.949150838787580E+09, -2.452100785063324E-01,
2459644.500000000, A.D. 2022-Mar-06 00:00:00.0000,  2.127689863212640E+09,  1.881480569654659E+09,  7.939347391081301E+08, -4.762930335733826E+00,  4.197509380745314E+00,  1.905391640811034E+00,  9.837237613709203E+03,  2.949129644143936E+09, -2.454112656269263E-01,
2459645.500000000, A.D. 2022-Mar-07 00:00:00.0000,  2.127278304193686E+09,  1.881843194646198E+09,  7.940993631354233E+08, -4.763809156530170E+00,  4.196581386927978E+00,  1.905297295138338E+00,  9.837166884514500E+03,  2.949108440064804E+09, -2.453773356559372E-01,
2459646.500000000, A.D. 2022-Mar-08 00:00:00.0000,  2.126866677062950E+09,  1.882205742218586E+09,  7.942639625985051E+08, -4.764646881352030E+00,  4.195740355500998E+00,  1.904857442442868E+00,  9.837096175040375E+03,  2.949087241897752E+09, -2.453513274336935E-01,
2459647.500000000, A.D. 2022-Mar-09 00:00:00.0000,  2.126454968859567E+09,  1.882568218248363E+09,  7.944285268645661E+08, -4.765608297192462E+00,  4.194894468323320E+00,  1.904530038587233E+00,  9.837025457058870E+03,  2.949066041180252E+09, -2.453873311762630E-01,
2459648.500000000, A.D. 2022-Mar-10 00:00:00.0000,  2.126043185660899E+09,  1.882930620287190E+09,  7.945930597732544E+08, -4.766445309793316E+00,  4.194064840498622E+00,  1.904044230800712E+00,  9.836954743426466E+03,  2.949044841766579E+09, -2.453659291723968E-01,
2459649.500000000, A.D. 2022-Mar-11 00:00:00.0000,  2.125631316929266E+09,  1.883292954078749E+09,  7.947575490428345E+08, -4.767555172460979E+00,  4.193273872322790E+00,  1.903642523677052E+00,  9.836884009998270E+03,  2.949023636418278E+09, -2.454938530133800E-01,
2459650.500000000, A.D. 2022-Mar-12 00:00:00.0000,  2.125219360666893E+09,  1.883655215134142E+09,  7.949220123951018E+08, -4.768417462353282E+00,  4.192401262499211E+00,  1.903331136318369E+00,  9.836813258353064E+03,  2.949002425608654E+09, -2.454710736319002E-01,
2459651.500000000, A.D. 2022-Mar-13 00:00:00.0000,  2.124807329398498E+09,  1.884017405454717E+09,  7.950864326484759E+08, -4.769449739861429E+00,  4.191657528102627E+00,  1.902692951204223E+00,  9.836742507423864E+03,  2.948981215013683E+09, -2.455765635668707E-01,
2459652.500000000, A.D. 2022-Mar-14 00:00:00.0000,  2.124395191828882E+09,  1.884379531428960E+09,  7.952508120734582E+08, -4.770724196463462E+00,  4.190857302587686E+00,  1.902456807136752E+00,  9.836671697662832E+03,  2.948959986781373E+09, -2.457841092492332E-01,
2459653.500000000, A.D. 2022-Mar-15 00:00:00.0000,  2.123982958327487E+09,  1.884741583195647E+09,  7.954151776352069E+08, -4.771693536305805E+00,  4.189976352235812E+00,  1.902263838306075E+00,  9.836600857266190E+03,  2.948938749364738E+09, -2.458116707614220E-01,
2459654.500000000, A.D. 2022-Mar-16 00:00:00.0000,  2.123570639590753E+09,  1.885103560597558E+09,  7.955795213800546E+08, -4.772732163979267E+00,  4.189119762625541E+00,  1.902035940924099E+00,  9.836530004469187E+03,  2.948917508230568E+09, -2.458829276200479E-01,
2459655.500000000, A.D. 2022-Mar-17 00:00:00.0000,  2.123158240189286E+09,  1.885465460145947E+09,  7.957438521300567E+08, -4.773495811408402E+00,  4.188189497981627E+00,  1.901852008644437E+00,  9.836459150764291E+03,  2.948896266824219E+09, -2.457913803631371E-01,
2459656.500000000, A.D. 2022-Mar-18 00:00:00.0000,  2.122745775197179E+09,  1.885827283673944E+09,  7.959081509193912E+08, -4.774372495173807E+00,  4.187371177483462E+00,  1.901358262756824E+00,  9.836388319192294E+03,  2.948875032053146E+09, -2.457932882726713E-01,
2459657.500000000, A.D. 2022-Mar-19 00:00:00.0000,  2.122333223709632E+09,  1.886189036285220E+09,  7.960724162265978E+08, -4.775373929416890E+00,  4.186504150169750E+00,  1.901135494194748E+00,  9.836317469067058E+03,  2.948853791719952E+09, -2.458429757431027E-01,
2459658.500000000, A.D. 2022-Mar-20 00:00:00.0000,  2.121920603331337E+09,  1.886550710752676E+09,  7.962366598015875E+08, -4.776032930509522E+00,  4.185619045414153E+00,  1.900700068408166E+00,  9.836246637819580E+03,  2.948832557046168E+09, -2.457152125798985E-01,
2459659.500000000, A.D. 2022-Mar-21 00:00:00.0000,  2.121507912891844E+09,  1.886912315543147E+09,  7.964008520403442E+08, -4.777045611891174E+00,  4.184864371666458E+00,  1.900084743304462E+00,  9.836175814032320E+03,  2.948811324608900E+09, -2.458071255802764E-01,
2459660.500000000, A.D. 2022-Mar-22 00:00:00.0000,  2.121095129138970E+09,  1.887273853218513E+09,  7.965650023936883E+08, -4.778096435203551E+00,  4.184053908698993E+00,  1.899698147976178E+00,  9.836104955884150E+03,  2.948790081870491E+09, -2.459003364092700E-01,
2459661.500000000, A.D. 2022-Mar-23 00:00:00.0000,  2.120682256192548E+09,  1.887635321723733E+09,  7.967291149841881E+08, -4.779211135537077E+00,  4.183281781361625E+00,  1.899222505931637E+00,  9.836034072609869E+03,  2.948768831599463E+09, -2.460389327322220E-01,
2459662.500000000, A.D. 2022-Mar-24 00:00:00.0000,  2.120269280636763E+09,  1.887996721251345E+09,  7.968931999433727E+08, -4.780339213452541E+00,  4.182421087258660E+00,  1.899078744690525E+00,  9.835963141594995E+03,  2.948747567016165E+09, -2.461540472260552E-01,
2459663.500000000, A.D. 2022-Mar-25 00:00:00.0000,  2.119856224749613E+09,  1.888358043211551E+09,  7.970572700034760E+08, -4.781131885052465E+00,  4.181534231144601E+00,  1.898758922390437E+00,  9.835892209436133E+03,  2.948726302089909E+09, -2.460922826039864E-01,
2459664.500000000, A.D. 2022-Mar-26 00:00:00.0000,  2.119443089355034E+09,  1.888719294226402E+09,  7.972213007334470E+08, -4.782247472069552E+00,  4.180752126145395E+00,  1.898319175095620E+00,  9.835821270233559E+03,  2.948705035052001E+09, -2.462279748658398E-01,
2459665.500000000, A.D. 2022-Mar-27 00:00:00.0000,  2.119029858874773E+09,  1.889080472794975E+09,  7.973853100991696E+08, -4.783198425491559E+00,  4.179849916622897E+00,  1.898177713854084E+00,  9.835750299645159E+03,  2.948683758604858E+09, -2.462415308965063E-01,
2459666.500000000, A.D. 2022-Mar-28 00:00:00.0000,  2.118616556649531E+09,  1.889441574044292E+09,  7.975492966006325E+08, -4.784017790086434E+00,  4.178994823892611E+00,  1.897763768452288E+00,  9.835679341873774E+03,  2.948662486000161E+09, -2.462040278288706E-01,
2459667.500000000, A.D. 2022-Mar-29 00:00:00.0000,  2.118203173896540E+09,  1.889802603735846E+09,  7.977132465846709E+08, -4.785006534183969E+00,  4.178158712591840E+00,  1.897415335343909E+00,  9.835608375863827E+03,  2.948641210925604E+09, -2.462583321359157E-01,
2459668.500000000, A.D. 2022-Mar-30 00:00:00.0000,  2.117789713466157E+09,  1.890163559868262E+09,  7.978771649880918E+08, -4.785869069056885E+00,  4.177330599884011E+00,  1.896933534682306E+00,  9.835537408625409E+03,  2.948619935482761E+09, -2.462529156302072E-01,
2459669.500000000, A.D. 2022-Mar-31 00:00:00.0000,  2.117376163886609E+09,  1.890524448713887E+09,  7.980410384535934E+08, -4.787078156766761E+00,  4.176565430543702E+00,  1.896508512828631E+00,  9.835466414037011E+03,  2.948598651840601E+09, -2.464406277323067E-01,
2459670.500000000, A.D. 2022-Apr-01 00:00:00.0000,  2.116962513580386E+09,  1.890885265335302E+09,  7.982048939211421E+08, -4.788057127095340E+00,  4.175650341722779E+00,  1.896435656261589E+00,  9.835395378154020E+03,  2.948577355818633E+09, -2.464637813614341E-01,
2459671.500000000, A.D. 2022-Apr-02 00:00:00.0000,  2.116548793073460E+09,  1.891246003504931E+09,  7.983687291462179E+08, -4.788867875664184E+00,  4.174796733943325E+00,  1.896001858806241E+00,  9.835324358758866E+03,  2.948556064739594E+09, -2.464244441964536E-01,
2459672.500000000, A.D. 2022-Apr-03 00:00:00.0000,  2.116134989624588E+09,  1.891606670584406E+09,  7.985325279299144E+08, -4.789904139496211E+00,  4.173961868513399E+00,  1.895683090000506E+00,  9.835253326461103E+03,  2.948534769792450E+09, -2.465037993531132E-01,
2459673.500000000, A.D. 2022-Apr-04 00:00:00.0000,  2.115721105458949E+09,  1.891967262269623E+09,  7.986963036748072E+08, -4.790721466792520E+00,  4.173077125938463E+00,  1.895367732701267E+00,  9.835182289493296E+03,  2.948513473445262E+09, -2.464570763532224E-01,
2459674.500000000, A.D. 2022-Apr-05 00:00:00.0000,  2.115307146150445E+09,  1.892327781041692E+09,  7.988600428691720E+08, -4.791704458407713E+00,  4.172260546399004E+00,  1.894937075241093E+00,  9.835111254302597E+03,  2.948492177630839E+09, -2.465167226044036E-01,
2459675.500000000, A.D. 2022-Apr-06 00:00:00.0000,  2.114893105294066E+09,  1.892688226196824E+09,  7.990237532275792E+08, -4.792523057461416E+00,  4.171376848126291E+00,  1.894612689557369E+00,  9.835040211027022E+03,  2.948470879392630E+09, -2.464727010416708E-01,
2459676.500000000, A.D. 2022-Apr-07 00:00:00.0000,  2.114478996313990E+09,  1.893048598811491E+09,  7.991874198960249E+08, -4.793421017692300E+00,  4.170612493958821E+00,  1.893926716352716E+00,  9.834969180662954E+03,  2.948449585025193E+09, -2.465070192494636E-01,
2459677.500000000, A.D. 2022-Apr-08 00:00:00.0000,  2.114064787601225E+09,  1.893408908464628E+09,  7.993510338680393E+08, -4.794732430185929E+00,  4.169857518977429E+00,  1.893539365027786E+00,  9.834898099968066E+03,  2.948428275568956E+09, -2.467507790809197E-01,
2459678.500000000, A.D. 2022-Apr-09 00:00:00.0000,  2.113650478073979E+09,  1.893769146384098E+09,  7.995146275982978E+08, -4.795731218059673E+00,  4.168987193791263E+00,  1.893310644782495E+00,  9.834826976950071E+03,  2.948406953424571E+09, -2.468013130132728E-01,
2459679.500000000, A.D. 2022-Apr-10 00:00:00.0000,  2.113236082173227E+09,  1.894129311413103E+09,  7.996781936094017E+08, -4.796805075020214E+00,  4.168168029960248E+00,  1.892961547741588E+00,  9.834755836932522E+03,  2.948385626183848E+09, -2.469053727933932E-01,
2459680.500000000, A.D. 2022-Apr-11 00:00:00.0000,  2.112821592844813E+09,  1.894489403012417E+09,  7.998417393937280E+08, -4.797784607348296E+00,  4.167271033610914E+00,  1.892816882386313E+00,  9.834684668694299E+03,  2.948364290482780E+09, -2.469362956117538E-01,
2459681.500000000, A.D. 2022-Apr-12 00:00:00.0000,  2.112407027225222E+09,  1.894849417832414E+09,  8.000052631088978E+08, -4.798696219096866E+00,  4.166422597724911E+00,  1.892438388515457E+00,  9.834613504371335E+03,  2.948342955955476E+09, -2.469507519822504E-01,
2459682.500000000, A.D. 2022-Apr-13 00:00:00.0000,  2.111992373756550E+09,  1.895209359700635E+09,  8.001687603421495E+08, -4.799724653693755E+00,  4.165540209762105E+00,  1.892275144033415E+00,  9.834542320560171E+03,  2.948321615585757E+09, -2.470122699317013E-01,
2459683.500000000, A.D. 2022-Apr-14 00:00:00.0000,  2.111577649206655E+09,  1.895569220681798E+09,  8.003322458653829E+08, -4.800333259878568E+00,  4.164593027614204E+00,  1.892008111611732E+00,  9.834471153696060E+03,  2.948300280296638E+09, -2.468428891701739E-01,
2459684.500000000, A.D. 2022-Apr-15 00:00:00.0000,  2.111162865931707E+09,  1.895929007151900E+09,  8.004956866713580E+08, -4.801218662736199E+00,  4.163811446865758E+00,  1.891366756518416E+00,  9.834400017070369E+03,  2.948278954072768E+09, -2.468669791408379E-01,
2459685.500000000, A.D. 2022-Apr-16 00:00:00.0000,  2.110747995063342E+09,  1.896288725623716E+09,  8.006590826858792E+08, -4.802244561474389E+00,  4.162991699508502E+00,  1.890972145445465E+00,  9.834328855616077E+03,  2.948257620405471E+09, -2.469491902257094E-01,
2459686.500000000, A.D. 2022-Apr-17 00:00:00.0000,  2.110333041217108E+09,  1.896648372562141E+09,  8.008224427837840E+08, -4.803206896328121E+00,  4.162185549970023E+00,  1.890480245436081E+00,  9.834257680823546E+03,  2.948236282739470E+09, -2.470035266676564E-01,
2459687.500000000, A.D. 2022-Apr-18 00:00:00.0000,  2.109917993521492E+09,  1.897007951083216E+09,  8.009857644346642E+08, -4.804348046756028E+00,  4.161366882262108E+00,  1.890178381650097E+00,  9.834186471144612E+03,  2.948214934614789E+09, -2.471422091605780E-01,
2459688.500000000, A.D. 2022-Apr-19 00:00:00.0000,  2.109502860009002E+09,  1.897367454854123E+09,  8.011490639488612E+08, -4.805208618430347E+00,  4.160493768491587E+00,  1.889841440944840E+00,  9.834115246966832E+03,  2.948193582143464E+09, -2.471245965826208E-01,
2459689.500000000, A.D. 2022-Apr-20 00:00:00.0000,  2.109087645040002E+09,  1.897726887960851E+09,  8.013123231595691E+08, -4.806326026620587E+00,  4.159722124720636E+00,  1.889348094520296E+00,  9.834044011015063E+03,  2.948172226142385E+09, -2.472679176984162E-01,
2459690.500000000, A.D. 2022-Apr-21 00:00:00.0000,  2.108672328247802E+09,  1.898086250496564E+09,  8.014755580179489E+08, -4.807390414645516E+00,  4.158825787355241E+00,  1.889262278994752E+00,  9.833972729368796E+03,  2.948150856442440E+09, -2.473426868113362E-01,
2459691.500000000, A.D. 2022-Apr-22 00:00:00.0000,  2.108256937671603E+09,  1.898445533578340E+09,  8.016387777455288E+08, -4.808152200446517E+00,  4.157934881778322E+00,  1.888909681781759E+00,  9.833901458238597E+03,  2.948129489895133E+09, -2.472700343299430E-01,
2459692.500000000, A.D. 2022-Apr-23 00:00:00.0000,  2.107841471871762E+09,  1.898804743812188E+09,  8.018019598737535E+08, -4.809133196425838E+00,  4.157110897996340E+00,  1.888491681136986E+00,  9.833830187998925E+03,  2.948108123614799E+09, -2.473288427012766E-01,
2459693.500000000, A.D. 2022-Apr-24 00:00:00.0000,  2.107425924729967E+09,  1.899163880824820E+09,  8.019651105807358E+08, -4.809998038814799E+00,  4.156257356156300E+00,  1.888089086076725E+00,  9.833758908861155E+03,  2.948086754666883E+09, -2.473194321090076E-01,
2459694.500000000, A.D. 2022-Apr-25 00:00:00.0000,  2.107010294343320E+09,  1.899522948326287E+09,  8.021282179632341E+08, -4.811133227714243E+00,  4.155487852602277E+00,  1.887602593648764E+00,  9.833687613467282E+03,  2.948065380845510E+09, -2.474719186405779E-01,
2459695.500000000, A.D. 2022-Apr-26 00:00:00.0000,  2.106594563736759E+09,  1.899881945164562E+09,  8.022912999614221E+08, -4.812183575370856E+00,  4.154600794172778E+00,  1.887466319979633E+00,  9.833616275173728E+03,  2.948043994163136E+09, -2.475441056237201E-01,
2459696.500000000, A.D. 2022-Apr-27 00:00:00.0000,  2.106178758285497E+09,  1.900240864034095E+09,  8.024543623565304E+08, -4.812983103940283E+00,  4.153736364261353E+00,  1.887048249344461E+00,  9.833544944034229E+03,  2.948022609625494E+09, -2.474991533871467E-01,
2459697.500000000, A.D. 2022-Apr-28 00:00:00.0000,  2.105762867783221E+09,  1.900599712809560E+09,  8.026173849561877E+08, -4.814120227226867E+00,  4.152928808213459E+00,  1.886700046275532E+00,  9.833473594327410E+03,  2.948001219521509E+09, -2.476396729949514E-01,
2459698.500000000, A.D. 2022-Apr-29 00:00:00.0000,  2.105346886875705E+09,  1.900958486587309E+09,  8.027803896249501E+08, -4.815011084018873E+00,  4.152015190791782E+00,  1.886529388063257E+00,  9.833402222623852E+03,  2.947979822823068E+09, -2.476242475597015E-01,
2459699.500000000, A.D. 2022-Apr-30 00:00:00.0000,  2.104930834401563E+09,  1.901317183141837E+09,  8.029433691608473E+08, -4.815878183654484E+00,  4.151156425987155E+00,  1.886141070164871E+00,  9.833330862487177E+03,  2.947958429592290E+09, -2.476157628068087E-01,
2459700.500000000, A.D. 2022-May-01 00:00:00.0000,  2.104514704608359E+09,  1.901675804594873E+09,  8.031063204223281E+08, -4.816691831272292E+00,  4.150255944031174E+00,  1.885861885603564E+00,  9.833259501923214E+03,  2.947937036233416E+09, -2.475663035191735E-01,
2459701.500000000, A.D. 2022-May-02 00:00:00.0000,  2.104098511914200E+09,  1.902034350305486E+09,  8.032692339002048E+08, -4.817461953550529E+00,  4.149443927472271E+00,  1.885227320406734E+00,  9.833188165238826E+03,  2.947915650033458E+09, -2.475255822028155E-01,
2459702.500000000, A.D. 2022-May-03 00:00:00.0000,  2.103682232375369E+09,  1.902392830803154E+09,  8.034320911359456E+08, -4.818676017356401E+00,  4.148697990291592E+00,  1.884710109740053E+00,  9.833116801300144E+03,  2.947894255662868E+09, -2.477270754646078E-01,
2459703.500000000, A.D. 2022-May-04 00:00:00.0000,  2.103265854473147E+09,  1.902751240720891E+09,  8.035949206630768E+08, -4.819637362548192E+00,  4.147825798565759E+00,  1.884445037785104E+00,  9.833045397095284E+03,  2.947872849220781E+09, -2.477608729412181E-01,
2459704.500000000, A.D. 2022-May-05 00:00:00.0000,  2.102849395668393E+09,  1.903109578288476E+09,  8.037577146440933E+08, -4.820672201732933E+00,  4.147037366765120E+00,  1.883940228180917E+00,  9.832973983268703E+03,  2.947851439894175E+09, -2.478583519175132E-01,
2459705.500000000, A.D. 2022-May-06 00:00:00.0000,  2.102432837929596E+09,  1.903467847312801E+09,  8.039204740227040E+08, -4.821832090481259E+00,  4.146205820190303E+00,  1.883687237353655E+00,  9.832902525987585E+03,  2.947830017540227E+09, -2.480040971912054E-01,
2459706.500000000, A.D. 2022-May-07 00:00:00.0000,  2.102016190380026E+09,  1.903826041837977E+09,  8.040832128647958E+08, -4.822810482472033E+00,  4.145349609219955E+00,  1.883376304189699E+00,  9.832831046956115E+03,  2.947808588665687E+09, -2.480520315464535E-01,
2459707.500000000, A.D. 2022-May-08 00:00:00.0000,  2.101599450322447E+09,  1.904184163553005E+09,  8.042459271473143E+08, -4.823921301205864E+00,  4.144480093970886E+00,  1.883223018499608E+00,  9.832759539762670E+03,  2.947787151348400E+09, -2.481598954795479E-01,
2459708.500000000, A.D. 2022-May-09 00:00:00.0000,  2.101182630147030E+09,  1.904542204559806E+09,  8.044086351420290E+08, -4.824619924416089E+00,  4.143509491436340E+00,  1.883096791542654E+00,  9.832688033505512E+03,  2.947765714311804E+09, -2.480317744842377E-01,
2459709.500000000, A.D. 2022-May-10 00:00:00.0000,  2.100765752985406E+09,  1.904900167021526E+09,  8.045713104273913E+08, -4.825413041050134E+00,  4.142686067639150E+00,  1.882514830494435E+00,  9.832616563792570E+03,  2.947744288230888E+09, -2.480003633057838E-01,
2459710.500000000, A.D. 2022-May-11 00:00:00.0000,  2.100348791628282E+09,  1.905258059664879E+09,  8.047339434763663E+08, -4.826431126947807E+00,  4.141845133155987E+00,  1.882179295526292E+00,  9.832545076061038E+03,  2.947722856748136E+09, -2.480733204074055E-01,
2459711.500000000, A.D. 2022-May-12 00:00:00.0000,  2.099931752280577E+09,  1.905615877298210E+09,  8.048965477132139E+08, -4.827260190134232E+00,  4.140985351340723E+00,  1.881758315706678E+00,  9.832473586098136E+03,  2.947701424596435E+09, -2.480470846079084E-01,
2459712.500000000, A.D. 2022-May-13 00:00:00.0000,  2.099514632802545E+09,  1.905973624180717E+09,  8.050591095957184E+08, -4.828313258091639E+00,  4.140184314702867E+00,  1.881302984853532E+00,  9.832402085672680E+03,  2.947679989308139E+09, -2.481518111989083E-01,
2459713.500000000, A.D. 2022-May-14 00:00:00.0000,  2.099097426515001E+09,  1.906331298554302E+09,  8.052216408193016E+08, -4.829207100375348E+00,  4.139321012505540E+00,  1.880943301966938E+00,  9.832330565787255E+03,  2.947658548185892E+09, -2.481572175838905E-01,
